customerID,evadiu,genero,idoso,tem_parceiro,tem_dependentes,tempo_meses,servico_telefone,multiplas_linhas,tipo_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_online,forma_pagamento,conta_mensal,conta_total,conta_diaria,tem_internet,qtd_servicos
7321-PKUYW,1,feminino,0,0,0,11,1,1,fibra óptica,0,0,0,1,1,0,mensal,0,débito online,90.15,987.95,3.01,1,5
7321-VGNKU,0,feminino,0,1,0,2,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,70.35,120.25,2.34,1,2
7321-ZNSLA,0,masculino,0,1,1,13,0,0,dsl,1,1,0,1,0,0,bienal,0,boleto,40.55,590.35,1.35,1,4
7322-OCWHC,0,masculino,1,1,0,72,1,1,fibra óptica,1,1,1,1,0,0,bienal,1,transferência (automática),93.05,6735.05,3.1,1,7
7325-ENZFI,0,feminino,0,0,0,39,0,0,dsl,1,1,0,1,0,0,anual,1,transferência (automática),40.3,1630.4,1.34,1,4
7326-RIGQZ,0,masculino,0,1,1,6,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,69.8,377.85,2.33,1,2
7328-OWMOM,0,feminino,0,0,1,31,1,0,não,0,0,0,0,0,0,anual,0,cartão (automático),20.1,589.25,0.67,1,2
7328-ZJAJO,0,feminino,0,1,1,59,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.5,1222.65,0.65,1,2
7330-WZLNC,1,feminino,0,0,0,5,1,1,fibra óptica,0,1,0,0,1,0,mensal,1,débito online,90.8,455.5,3.03,1,5
7336-RLLRH,0,masculino,0,1,0,27,1,1,dsl,1,0,0,1,1,1,anual,0,boleto,80.85,2204.35,2.7,1,7
7337-CINUD,0,feminino,0,1,1,8,1,0,não,0,0,0,0,0,0,bienal,0,transferência (automática),19.5,159.35,0.65,1,2
7338-ERIVA,0,masculino,0,0,1,39,0,0,dsl,1,0,0,1,1,0,anual,0,transferência (automática),45.05,1790.6,1.5,1,4
7339-POGZN,0,feminino,0,0,0,4,1,1,dsl,0,0,0,0,0,0,mensal,0,débito online,50.7,214.55,1.69,1,3
7340-KEFQE,0,feminino,0,1,1,51,0,0,dsl,1,0,0,1,0,0,bienal,0,transferência (automática),34.2,1782.0,1.14,1,3
7341-LXCAF,1,masculino,0,1,0,4,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,74.65,301.4,2.49,1,3
7343-EOBEU,0,masculino,0,1,0,3,1,1,não,0,0,0,0,0,0,mensal,1,boleto,23.6,89.05,0.79,1,3
7346-MEDWM,0,feminino,0,0,0,59,1,1,fibra óptica,0,1,1,0,0,0,mensal,1,débito online,83.25,4949.1,2.78,1,5
7349-ALMUX,0,masculino,0,0,0,37,1,0,dsl,1,1,1,1,0,0,bienal,0,transferência (automática),65.6,2313.8,2.19,1,6
7351-KYHQH,0,feminino,1,0,0,7,1,0,dsl,0,1,1,0,1,0,mensal,1,débito online,64.95,493.65,2.16,1,5
7351-MHQVU,0,feminino,0,0,0,6,0,0,dsl,1,1,0,1,0,1,mensal,0,cartão (automático),50.95,307.6,1.7,1,5
7353-YOWFP,0,feminino,0,0,0,7,1,0,não,0,0,0,0,0,0,anual,0,boleto,20.25,129.15,0.68,1,2
7354-OIJLX,0,masculino,0,0,0,9,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,75.85,724.65,2.53,1,3
7356-AYNJP,0,feminino,0,0,0,4,1,1,não,0,0,0,0,0,0,anual,0,débito online,23.9,97.5,0.8,1,3
7356-IWLFW,0,masculino,0,1,1,46,1,1,fibra óptica,0,1,0,0,0,0,mensal,1,transferência (automática),80.0,3769.7,2.67,1,4
7359-PTSXY,1,masculino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mensal,0,débito online,45.75,45.75,1.52,1,2
7359-SSBJK,1,feminino,1,0,0,64,1,0,dsl,1,1,0,1,1,0,bienal,1,cartão (automático),70.2,4481.0,2.34,1,6
7359-WWYJV,0,masculino,0,1,0,72,1,1,fibra óptica,1,1,1,1,1,1,bienal,0,cartão (automático),114.45,8375.05,3.82,1,9
7361-YPXFS,0,feminino,1,0,0,28,1,1,dsl,0,1,1,1,0,0,mensal,0,transferência (automática),64.45,1867.6,2.15,1,6
7363-QTBIW,0,feminino,0,1,0,9,1,0,fibra óptica,0,0,0,0,0,1,mensal,1,débito online,79.75,769.1,2.66,1,3
7365-BVCJH,0,masculino,0,0,0,1,0,0,dsl,0,0,0,0,0,0,mensal,1,débito online,24.4,24.4,0.81,1,1
7369-TRPFD,0,masculino,0,0,0,19,1,0,não,0,0,0,0,0,0,anual,0,boleto,18.8,279.2,0.63,1,2
7375-WMVMT,0,masculino,1,1,0,71,1,0,fibra óptica,0,1,1,1,0,1,bienal,1,cartão (automático),95.5,6707.15,3.18,1,6
7377-DMMRI,1,masculino,0,0,0,2,1,0,dsl,1,0,0,0,0,0,mensal,1,débito online,47.8,92.45,1.59,1,3
7379-FNIUJ,0,masculino,0,0,0,2,1,0,fibra óptica,1,1,0,0,1,1,mensal,0,débito online,100.2,198.5,3.34,1,6
7379-POKDZ,1,masculino,0,1,0,3,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,70.3,208.85,2.34,1,2
7382-DFJTU,0,masculino,0,0,0,18,1,0,dsl,0,0,1,1,0,0,mensal,0,cartão (automático),55.2,1058.1,1.84,1,4
7384-GHBPI,1,masculino,0,1,0,3,0,0,dsl,0,0,0,0,0,1,mensal,1,débito online,35.15,99.75,1.17,1,2
7389-KBFIT,0,feminino,0,1,1,2,0,0,dsl,0,1,0,0,0,0,mensal,1,boleto,30.25,63.75,1.01,1,2
7392-YYPYJ,0,masculino,0,0,0,22,1,1,fibra óptica,0,1,0,0,1,1,mensal,1,débito online,100.65,2415.95,3.36,1,6
7394-FKDNK,1,feminino,0,1,0,9,1,0,fibra óptica,0,0,0,0,1,1,mensal,0,débito online,89.45,853.1,2.98,1,4
7394-LWLYN,0,feminino,0,0,0,2,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,70.15,123.8,2.34,1,2
7395-IGJOS,1,masculino,1,1,0,17,1,0,fibra óptica,0,0,0,0,0,1,mensal,0,transferência (automática),81.5,1329.2,2.72,1,3
7395-XWZOY,0,masculino,0,0,0,20,0,0,dsl,1,1,1,1,1,0,mensal,1,cartão (automático),55.0,1165.55,1.83,1,6
7396-VJUZB,0,masculino,0,1,1,4,1,0,dsl,0,0,0,0,0,0,mensal,0,boleto,45.25,155.35,1.51,1,2
7398-HPYZQ,0,masculino,0,1,0,71,1,1,dsl,1,1,1,1,1,1,bienal,0,transferência (automática),90.55,6404.0,3.02,1,9
7398-LXGYX,0,masculino,0,1,0,44,1,1,fibra óptica,1,0,1,0,0,0,mensal,1,cartão (automático),84.8,3626.35,2.83,1,5
7398-SKNQZ,0,feminino,0,1,0,3,1,1,fibra óptica,0,0,0,0,1,1,mensal,0,débito online,94.9,273.2,3.16,1,5
7399-QHBJS,0,feminino,0,1,1,72,1,1,dsl,1,1,0,1,0,0,bienal,0,cartão (automático),66.75,4760.3,2.22,1,6
7401-JIXNM,0,feminino,0,1,1,54,1,1,dsl,1,1,1,1,1,1,bienal,0,cartão (automático),91.3,4965.0,3.04,1,9
7401-RUBNK,0,feminino,0,1,0,18,1,0,fibra óptica,1,0,0,0,0,0,mensal,0,débito online,74.8,1438.05,2.49,1,3
7402-EYFXX,0,masculino,1,0,0,26,1,1,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,93.6,2404.1,3.12,1,5
7402-PWYJJ,0,feminino,0,1,0,53,1,1,fibra óptica,0,0,0,1,0,1,anual,1,débito online,91.15,4862.5,3.04,1,5
7404-JLKQG,0,feminino,0,0,0,3,1,0,dsl,0,0,1,0,1,0,mensal,0,débito online,57.55,161.45,1.92,1,4
7407-SUJIZ,0,masculino,0,0,0,25,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.6,541.5,0.69,1,2
7408-OFWXJ,0,feminino,0,1,1,72,1,1,dsl,1,1,1,1,1,1,bienal,0,cartão (automático),89.8,6510.45,2.99,1,9
7409-JURKQ,0,feminino,0,1,0,53,1,1,fibra óptica,0,1,1,1,1,1,anual,1,transferência (automática),111.8,5809.75,3.73,1,8
7409-KIUTL,1,feminino,1,0,1,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,71.0,71.0,2.37,1,2
7410-KTVFV,1,masculino,0,1,0,18,1,0,dsl,0,0,1,0,0,0,mensal,1,boleto,49.55,878.35,1.65,1,3
7410-OIEDU,0,masculino,0,0,0,10,1,0,fibra óptica,1,0,1,0,0,0,mensal,1,boleto,79.85,887.35,2.66,1,4
7410-YTJIK,1,feminino,0,0,0,7,1,1,fibra óptica,0,0,0,0,0,0,mensal,0,boleto,75.45,480.75,2.52,1,3
7416-CKTEP,0,feminino,0,1,0,57,1,0,não,0,0,0,0,0,0,bienal,1,transferência (automática),19.6,1134.25,0.65,1,2
7421-ZLUPA,0,feminino,0,0,0,8,0,0,dsl,0,1,0,0,0,0,mensal,1,boleto,29.25,226.95,0.98,1,2
7422-WNBTY,0,masculino,0,1,0,33,1,1,fibra óptica,0,1,1,0,0,1,mensal,1,débito online,93.35,3092.0,3.11,1,6
7426-GSWPO,0,masculino,1,0,0,64,1,1,fibra óptica,1,1,0,0,1,1,mensal,1,transferência (automática),103.5,6548.65,3.45,1,7
7426-RHZGU,0,masculino,0,0,0,9,1,0,fibra óptica,0,0,0,1,1,1,mensal,1,transferência (automática),95.9,827.45,3.2,1,5
7426-WEIJX,0,masculino,1,1,1,60,1,1,fibra óptica,1,0,0,0,0,0,mensal,1,débito online,80.95,4859.1,2.7,1,4
7427-AUFPY,0,masculino,0,0,0,54,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.65,1008.7,0.65,1,2
7432-FFVAR,0,feminino,0,1,1,46,1,0,fibra óptica,0,0,1,1,0,1,anual,0,transferência (automática),90.95,4236.6,3.03,1,5
7434-SHXLS,1,feminino,0,0,0,1,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.9,20.9,0.7,1,2
7435-ZNUYY,0,masculino,0,0,0,6,1,0,não,0,0,0,0,0,0,anual,0,boleto,20.6,116.6,0.69,1,2
7439-DKZTW,0,masculino,0,0,0,1,1,0,fibra óptica,0,0,0,0,1,0,mensal,1,débito online,80.55,80.55,2.68,1,3
7442-YGZFK,0,masculino,0,0,0,1,1,1,dsl,0,0,0,0,0,0,mensal,1,cartão (automático),49.8,49.8,1.66,1,3
7445-WMRBW,0,feminino,0,0,0,48,1,1,dsl,0,1,1,1,1,0,anual,1,transferência (automática),73.85,3581.4,2.46,1,7
7446-KQISO,0,masculino,0,1,1,45,1,1,fibra óptica,0,1,1,1,1,1,bienal,1,transferência (automática),109.75,4900.65,3.66,1,8
7446-SFAOA,0,feminino,0,1,0,37,1,0,não,0,0,0,0,0,0,anual,1,transferência (automática),19.85,717.5,0.66,1,2
7446-YPODE,0,masculino,1,0,0,11,1,1,dsl,1,1,0,0,0,0,mensal,0,transferência (automática),60.25,662.95,2.01,1,5
7449-HVPIV,0,masculino,0,1,1,55,1,1,fibra óptica,0,0,1,0,1,0,mensal,1,cartão (automático),90.4,5099.15,3.01,1,5
7450-NWRTR,1,masculino,1,0,0,12,1,1,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,99.45,1200.15,3.32,1,6
7452-FOLON,0,masculino,0,0,1,39,1,1,não,0,0,0,0,0,0,anual,0,transferência (automática),25.45,958.45,0.85,1,3
7459-IMVYU,0,masculino,0,0,0,38,1,1,dsl,1,1,1,1,0,0,mensal,0,débito online,69.95,2657.55,2.33,1,7
7459-RRWQZ,1,feminino,0,0,0,15,1,1,dsl,1,0,0,0,0,1,mensal,1,transferência (automática),64.65,994.55,2.16,1,5
7460-ITWWP,0,feminino,1,1,0,45,1,0,fibra óptica,0,0,1,0,0,1,mensal,1,débito online,86.1,3861.45,2.87,1,4
7463-IFMQU,0,feminino,0,1,0,72,1,0,não,0,0,0,0,0,0,bienal,0,transferência (automática),20.05,1423.65,0.67,1,2
7465-ZZRVX,0,masculino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,70.35,70.35,2.34,1,2
7469-LKBCI,0,masculino,0,0,0,16,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),18.95,326.8,0.63,1,2
7470-DYNOE,0,masculino,0,0,0,53,1,0,dsl,0,0,1,0,0,1,anual,1,débito online,61.1,3357.9,2.04,1,4
7470-MCQTK,1,feminino,0,1,0,13,0,0,dsl,0,0,1,0,1,1,mensal,1,transferência (automática),48.75,633.4,1.62,1,4
7471-MQPOS,0,masculino,1,1,1,71,1,1,dsl,0,1,1,1,0,1,anual,1,transferência (automática),72.9,5139.65,2.43,1,7
7471-WNSUF,0,masculino,0,1,0,60,1,1,não,0,0,0,0,0,0,anual,0,transferência (automática),24.15,1505.9,0.8,1,3
7472-EQOAV,0,masculino,1,1,1,71,1,0,fibra óptica,1,1,1,0,0,0,anual,1,transferência (automática),86.7,6179.35,2.89,1,5
7473-ZBDSN,0,feminino,0,1,1,14,1,0,não,0,0,0,0,0,0,bienal,0,boleto,18.8,255.55,0.63,1,2
7479-NITWS,1,masculino,0,0,0,7,1,1,fibra óptica,0,0,1,0,1,0,mensal,1,cartão (automático),89.35,631.85,2.98,1,5
7480-QNVZJ,1,masculino,1,0,0,50,1,1,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,95.7,4816.7,3.19,1,5
7480-SPLEF,0,masculino,0,1,1,69,1,1,não,0,0,0,0,0,0,bienal,1,transferência (automática),26.0,1796.55,0.87,1,3
7481-ATQQS,1,feminino,1,0,0,49,1,1,fibra óptica,0,0,1,0,0,1,mensal,1,cartão (automático),90.85,4515.85,3.03,1,5
7483-IQWIB,0,masculino,0,1,1,37,1,1,fibra óptica,0,1,1,0,1,0,mensal,1,débito online,92.95,3415.25,3.1,1,6
7486-KSRVI,1,masculino,0,0,0,43,1,1,fibra óptica,0,0,0,1,1,1,anual,1,débito online,100.0,4211.55,3.33,1,6
7488-MXJIV,1,feminino,0,0,0,4,1,1,fibra óptica,0,0,0,0,1,0,mensal,1,débito online,85.65,321.65,2.86,1,4
7492-TAFJD,0,masculino,0,1,1,7,0,0,dsl,1,1,1,0,0,0,bienal,0,boleto,38.55,280.0,1.28,1,4
7493-GVFIO,0,masculino,0,0,0,57,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),20.55,1252.85,0.68,1,2
7493-TPUWZ,1,masculino,0,0,0,1,1,1,fibra óptica,0,1,0,0,0,0,mensal,1,débito online,79.15,79.15,2.64,1,4
7495-OOKFY,1,feminino,1,1,0,8,1,1,fibra óptica,0,1,0,0,0,0,mensal,1,cartão (automático),80.65,633.3,2.69,1,4
7501-IWUNG,0,feminino,0,1,1,61,1,0,dsl,0,0,1,1,1,1,bienal,1,transferência (automática),73.8,4616.05,2.46,1,6
7501-VTYLJ,0,feminino,0,0,1,2,1,0,dsl,0,1,0,0,0,0,mensal,0,boleto,51.55,106.2,1.72,1,3
7502-BNYGS,0,feminino,0,1,0,46,1,0,dsl,0,1,0,0,1,1,mensal,1,cartão (automático),69.1,3168.0,2.3,1,5
7503-EPSZW,0,feminino,0,1,1,64,1,1,não,0,0,0,0,0,0,bienal,1,boleto,24.05,1559.15,0.8,1,3
7503-MIOGA,0,feminino,1,1,0,72,1,1,dsl,1,1,1,1,1,1,bienal,1,transferência (automática),89.85,6697.35,2.99,1,9
7503-QQRVF,1,masculino,1,1,0,16,1,0,fibra óptica,0,1,0,0,0,0,mensal,1,cartão (automático),74.3,1178.25,2.48,1,3
7503-ZGUZJ,1,masculino,0,0,0,1,1,1,fibra óptica,0,0,0,0,1,0,mensal,1,boleto,84.65,84.65,2.82,1,4
7504-UWHNB,0,masculino,0,0,0,25,1,0,fibra óptica,0,0,0,0,0,0,mensal,0,débito online,69.75,1729.35,2.33,1,2
7508-DQAKK,0,feminino,0,0,0,64,1,1,dsl,1,1,1,1,1,1,bienal,1,cartão (automático),86.4,5442.05,2.88,1,9
7508-KBIMB,0,masculino,0,1,1,24,1,0,dsl,1,0,1,0,0,0,anual,1,cartão (automático),56.25,1454.25,1.88,1,4
7508-MYBOG,1,masculino,0,1,0,14,1,1,fibra óptica,0,0,0,0,1,0,mensal,1,débito online,86.1,1235.55,2.87,1,4
7508-SMHXL,0,feminino,1,0,0,15,1,1,fibra óptica,0,1,0,0,1,0,mensal,0,cartão (automático),89.0,1288.3,2.97,1,5
7511-YMXVQ,1,masculino,0,0,0,9,0,0,dsl,0,0,0,0,1,1,mensal,1,débito online,45.4,418.8,1.51,1,3
7515-LODFU,0,masculino,1,0,0,69,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),20.3,1356.3,0.68,1,2
7516-GMHUV,0,masculino,1,1,0,50,1,1,fibra óptica,1,0,1,0,1,1,bienal,1,cartão (automático),105.05,5163.3,3.5,1,7
7517-LDMPS,0,feminino,0,0,0,12,1,0,fibra óptica,0,1,0,0,0,1,mensal,1,débito online,84.6,1017.35,2.82,1,4
7517-SAWMO,1,feminino,0,1,0,19,1,0,fibra óptica,1,0,0,0,0,0,mensal,1,débito online,73.2,1441.1,2.44,1,3
7519-JTWQH,0,feminino,0,0,0,69,1,1,fibra óptica,0,1,1,1,1,1,bienal,1,transferência (automática),110.5,7455.45,3.68,1,8
7520-HQWJU,0,feminino,0,1,1,66,1,1,dsl,1,1,1,0,0,0,mensal,1,transferência (automática),67.45,4508.65,2.25,1,6
7521-AFHAB,0,feminino,0,1,1,5,1,0,dsl,0,0,0,0,0,0,mensal,0,boleto,44.8,220.45,1.49,1,2
7521-YXVZY,0,masculino,0,0,1,3,1,0,não,0,0,0,0,0,0,mensal,0,boleto,19.95,58.3,0.66,1,2
7524-VRLPL,0,masculino,1,0,0,69,1,1,dsl,1,0,1,1,0,1,bienal,0,cartão (automático),74.1,5031.0,2.47,1,7
7526-BEZQB,1,masculino,0,0,0,12,1,1,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,96.05,1148.1,3.2,1,5
7526-IVLYU,0,masculino,0,0,0,3,1,0,não,0,0,0,0,0,0,mensal,1,boleto,19.65,68.35,0.65,1,2
7527-QNRUS,0,masculino,0,1,1,17,1,1,não,0,0,0,0,0,0,bienal,1,boleto,25.15,412.6,0.84,1,3
7529-ZDFXI,0,masculino,1,1,0,57,1,1,fibra óptica,0,1,0,0,0,1,mensal,1,débito online,89.85,4925.35,2.99,1,5
7530-HDYDS,1,feminino,0,0,0,38,1,0,fibra óptica,0,1,1,1,0,0,mensal,1,cartão (automático),84.25,3264.5,2.81,1,5
7531-GQHME,0,masculino,0,0,0,12,1,0,não,0,0,0,0,0,0,mensal,0,cartão (automático),20.05,265.45,0.67,1,2
7534-BFESC,1,masculino,1,0,0,24,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,76.1,1712.7,2.54,1,3
7537-CBQUZ,0,masculino,1,0,0,63,1,1,fibra óptica,1,1,1,0,1,1,mensal,1,transferência (automática),109.4,7031.45,3.65,1,8
7537-RBWEA,0,feminino,0,0,0,1,0,0,dsl,0,0,0,0,0,0,mensal,1,boleto,25.15,25.15,0.84,1,1
7538-GWHML,1,feminino,0,0,0,2,1,0,fibra óptica,0,0,0,0,0,0,mensal,0,débito online,69.65,145.15,2.32,1,2
7541-YLXCL,1,masculino,0,0,0,36,1,0,dsl,0,1,0,1,0,1,anual,1,boleto,65.4,2498.4,2.18,1,5
7542-CYDDM,0,masculino,0,0,0,18,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.05,358.5,0.67,1,2
7544-ZVIKX,0,masculino,0,1,1,58,1,1,fibra óptica,0,0,1,1,1,1,anual,1,transferência (automática),105.05,6004.85,3.5,1,7
7547-EKNFS,1,masculino,0,1,0,42,1,1,fibra óptica,0,1,1,0,1,0,mensal,1,transferência (automática),95.25,3959.35,3.18,1,6
7548-SEPYI,1,feminino,0,0,0,5,1,0,fibra óptica,0,1,0,0,1,1,mensal,1,débito online,96.25,512.45,3.21,1,5
7549-MYGPK,1,feminino,0,1,1,63,1,1,fibra óptica,1,1,1,0,1,0,mensal,1,débito online,100.55,6215.35,3.35,1,7
7550-WIQVA,0,masculino,0,1,1,50,1,1,fibra óptica,1,1,1,0,1,1,anual,1,débito online,108.25,5431.4,3.61,1,8
7551-DACSP,1,masculino,0,1,1,6,1,0,dsl,0,1,1,0,0,0,mensal,1,boleto,55.3,324.25,1.84,1,4
7551-JOHTI,1,feminino,0,0,0,1,1,0,não,0,0,0,0,0,0,mensal,0,boleto,19.5,19.5,0.65,1,2
7552-KEYGT,0,masculino,0,1,0,27,1,0,não,0,0,0,0,0,0,bienal,0,transferência (automática),19.55,520.55,0.65,1,2
7554-AKDQF,0,feminino,0,1,0,6,1,0,dsl,0,0,0,0,0,0,mensal,0,boleto,45.65,323.45,1.52,1,2
7554-NEWDD,0,masculino,0,0,0,10,1,1,não,0,0,0,0,0,0,bienal,0,transferência (automática),25.7,251.6,0.86,1,3
7558-IMLMT,0,masculino,0,1,1,67,1,0,não,0,0,0,0,0,0,bienal,1,boleto,20.8,1411.9,0.69,1,2
7560-QJAVJ,0,feminino,0,0,0,70,1,0,dsl,1,0,1,1,1,1,bienal,0,transferência (automática),79.6,5589.45,2.65,1,7
7560-QRBXH,0,feminino,0,0,1,48,1,0,não,0,0,0,0,0,0,anual,0,boleto,19.95,936.7,0.66,1,2
7562-GSUHK,1,feminino,0,0,0,16,1,0,fibra óptica,0,1,1,0,0,1,mensal,1,cartão (automático),93.2,1573.7,3.11,1,5
7562-UXTPG,0,feminino,0,0,0,13,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,boleto,70.15,886.7,2.34,1,2
7563-BIUPC,1,masculino,0,0,0,5,1,0,fibra óptica,0,0,0,0,1,0,mensal,1,débito online,80.6,415.55,2.69,1,3
7564-GHCVB,0,feminino,0,1,1,72,1,1,fibra óptica,1,0,0,0,0,0,bienal,0,transferência (automática),79.05,5730.7,2.64,1,4
7566-DSRLQ,0,feminino,0,1,0,72,1,1,fibra óptica,0,1,1,1,1,1,bienal,1,débito online,110.15,7998.8,3.67,1,8
7567-ECMCM,0,masculino,0,0,0,24,1,0,fibra óptica,0,0,0,0,0,1,mensal,1,cartão (automático),79.85,2001.0,2.66,1,3
7568-PODML,1,masculino,0,0,0,1,0,0,dsl,0,0,0,0,1,1,mensal,1,boleto,45.3,45.3,1.51,1,3
7569-NMZYQ,0,feminino,0,1,1,72,1,1,fibra óptica,1,1,1,1,1,1,bienal,1,transferência (automática),118.75,8672.45,3.96,1,9
7570-WELNY,0,feminino,0,1,0,68,1,1,fibra óptica,1,1,0,0,0,0,bienal,1,transferência (automática),84.7,5711.05,2.82,1,5
7571-YXDAD,1,feminino,0,0,0,2,1,1,fibra óptica,0,0,0,0,0,0,mensal,0,cartão (automático),74.9,147.15,2.5,1,3
7572-KPVKK,0,masculino,0,0,1,62,1,1,fibra óptica,0,0,1,1,1,1,bienal,1,débito online,104.05,6590.5,3.47,1,7
7576-ASEJU,0,feminino,0,1,1,41,1,0,dsl,1,0,0,1,1,1,anual,1,cartão (automático),74.7,3187.65,2.49,1,6
7576-JMYWV,0,feminino,1,1,1,46,1,1,fibra óptica,1,1,0,1,1,1,mensal,1,débito online,110.2,4972.1,3.67,1,8
7576-OYWBN,1,masculino,1,0,0,3,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,76.05,231.8,2.53,1,3
7577-SWIFR,0,masculino,0,0,0,1,1,0,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,89.25,89.25,2.98,1,4
7579-KKLOE,0,masculino,0,1,1,71,1,1,dsl,1,1,1,1,1,1,bienal,1,boleto,91.25,6589.6,3.04,1,9
7579-OOPEC,1,feminino,1,1,0,2,1,0,dsl,0,1,0,0,0,0,mensal,0,cartão (automático),50.15,115.1,1.67,1,3
7580-UGXNC,1,feminino,1,0,0,2,1,0,dsl,1,1,0,0,0,0,mensal,0,boleto,54.85,104.2,1.83,1,4
7581-EBBOU,0,feminino,0,0,0,60,1,0,dsl,0,1,1,1,1,0,anual,1,cartão (automático),70.15,4224.7,2.34,1,6
7586-ZATGZ,0,masculino,0,0,0,40,1,1,fibra óptica,0,0,0,0,1,0,mensal,1,débito online,84.9,3369.05,2.83,1,4
7587-AOVVU,0,masculino,0,1,1,27,1,1,fibra óptica,1,1,0,1,1,0,mensal,0,débito online,100.75,2793.55,3.36,1,7
7587-RZNME,1,masculino,0,0,0,3,1,0,dsl,0,0,0,0,0,0,mensal,1,débito online,43.3,123.65,1.44,1,2
7590-VHVEG,0,feminino,0,1,0,1,0,0,dsl,0,1,0,0,0,0,mensal,1,débito online,29.85,29.85,1.0,1,2
7593-JNWRU,1,masculino,0,1,1,6,1,0,dsl,0,0,0,0,0,0,mensal,1,transferência (automática),44.6,260.8,1.49,1,2
7593-XFKDI,1,masculino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mensal,0,boleto,46.3,46.3,1.54,1,2
7594-LZNWR,0,masculino,1,0,0,34,1,0,fibra óptica,0,0,0,0,0,0,mensal,0,cartão (automático),69.15,2275.1,2.31,1,2
7594-RQHXR,1,feminino,0,0,1,1,1,0,fibra óptica,0,0,0,0,0,1,mensal,1,débito online,79.6,79.6,2.65,1,3
7595-EHCDL,0,masculino,0,1,1,32,0,0,dsl,0,0,1,0,1,1,mensal,0,cartão (automático),50.6,1653.45,1.69,1,4
7595-EUIVN,1,feminino,0,0,0,1,1,0,fibra óptica,0,1,0,0,0,0,mensal,0,débito online,75.8,75.8,2.53,1,3
7596-IIWYC,0,feminino,0,0,0,27,1,0,não,0,0,0,0,0,0,bienal,1,transferência (automática),20.25,538.2,0.68,1,2
7596-LDUXP,0,feminino,0,0,0,12,1,0,fibra óptica,1,0,0,0,1,0,anual,1,cartão (automático),85.15,979.05,2.84,1,4
7596-ZYWBB,0,feminino,0,0,0,65,1,0,dsl,1,1,0,1,0,0,bienal,1,boleto,59.6,3739.8,1.99,1,5
7598-UAASY,1,masculino,0,1,0,2,1,0,fibra óptica,0,0,1,0,0,0,mensal,0,débito online,76.4,151.8,2.55,1,3
7599-FKVXZ,1,masculino,0,1,0,42,1,1,fibra óptica,0,0,1,1,1,1,mensal,1,transferência (automática),106.15,4512.7,3.54,1,7
7599-NTMDP,0,feminino,0,1,1,62,0,0,dsl,1,1,0,1,1,0,bienal,0,transferência (automática),48.7,3008.55,1.62,1,5
7601-DHFWZ,0,feminino,0,0,0,48,1,1,não,0,0,0,0,0,0,bienal,0,cartão (automático),24.0,1183.05,0.8,1,3
7601-GNDYK,0,masculino,0,1,1,35,1,0,não,0,0,0,0,0,0,bienal,0,boleto,19.6,686.95,0.65,1,2
7601-WFVZV,0,masculino,0,0,0,1,1,0,não,0,0,0,0,0,0,mensal,0,boleto,19.55,19.55,0.65,1,2
7602-DBTOU,0,feminino,0,1,0,71,1,0,não,0,0,0,0,0,0,bienal,0,boleto,19.6,1416.5,0.65,1,2
7602-MVRMB,0,feminino,0,1,1,72,1,1,fibra óptica,1,0,1,1,1,1,bienal,1,transferência (automática),110.45,8058.85,3.68,1,8
7603-USHJS,1,masculino,0,0,1,12,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,cartão (automático),73.75,871.4,2.46,1,3
7605-BDWDC,0,feminino,0,0,0,31,0,0,dsl,1,1,0,1,0,1,bienal,1,transferência (automática),49.85,1520.1,1.66,1,5
7605-SNLQG,0,feminino,0,1,0,45,1,0,dsl,0,0,1,0,0,0,mensal,1,cartão (automático),50.25,2221.55,1.68,1,3
